pop
0.17863400280475616
0.16181400418281555
0.22034800052642822
0.43652400374412537
0.8000699877738953
1.3126189708709717
1.2873799800872803
0.6636000275611877
0.8911659717559814
1.8630950450897217
2.3234810829162598
2.3252530097961426
2.3434081077575684
2.7429890632629395
2.972248077392578
3.4441490173339844
3.612251043319702
3.789073944091797
3.6356680393218994
3.8948349952697754
3.870702028274536
3.8769850730895996
3.9384689331054688
3.953896999359131
3.9230520725250244
3.5330429077148438
2.759035110473633
3.1077089309692383
3.0953590869903564
2.3143560886383057
1.8954390287399292
1.5336910486221313
0.9812459945678711
0.26534798741340637
0.0463780015707016
0.24861200153827667
0.7991269826889038
1.2441829442977905
1.0335040092468262
0.44106000661849976
0.21342399716377258
0.16409499943256378
0.48381999135017395
0.5751100182533264
0.6276509761810303
0.4213480055332184
0.21952499449253082
0.41705700755119324
0.34063199162483215
0.14812999963760376
0.8183330297470093
1.1353119611740112
1.2596930265426636
0.9872390031814575
0.9828259944915771
1.6656010150909424
2.619054079055786
3.0055971145629883
3.533768892288208
3.6002209186553955
3.6690330505371094
3.472172975540161
3.646446943283081
4.030058860778809
3.9925999641418457
4.0597639083862305
4.024691104888916
3.9248480796813965
3.551846981048584
3.3005499839782715
2.797753095626831
1.46635103225708
1.1847259998321533
0.9512370228767395
0.484048992395401
0.4757139980792999
0.22705399990081787
0.2559719979763031
0.21710200607776642
0.032023001462221146
0.3277429938316345
0.5686820149421692
0.4942359924316406
0.3150239884853363
1.1514389514923096
0.9106529951095581
0.4229399859905243
0.02531999908387661
0.061677999794483185
0.786994993686676
1.201537013053894
2.2516849040985107
2.818376064300537
3.2768139839172363
3.342031955718994
3.4148359298706055
3.5562000274658203
3.6559391021728516
3.7261030673980713
4.015377044677734
4.037988185882568
3.978864908218384
3.770911931991577
3.392941951751709
2.902405023574829
1.4257550239562988
0.46383199095726013
0.05536000058054924
0.2987290024757385
0.3120949864387512
0.22744600474834442
0.030598999932408333
0.3327530026435852
0.6685469746589661
0.7360270023345947
0.8208619952201843
1.0437239408493042
0.79236900806427
0.17053300142288208
0.2855300009250641
0.3337559998035431
0.1930059939622879
0.02319899946451187
0.19484999775886536
0.34505000710487366
0.7906799912452698
1.4649100303649902
2.4335849285125732
3.046360969543457
3.2186200618743896
3.5383760929107666
3.5551679134368896
3.327064037322998
3.486480951309204
3.6390440464019775
3.644123077392578
3.5387489795684814
3.4226150512695312
2.916879892349243
1.5420629978179932
0.5834349989891052
0.06285899877548218
0.05746600031852722
0.08309999853372574
0.07765699923038483
0.03326300159096718
0.022559000179171562
0.149384006857872
0.44846099615097046
0.3985939919948578
0.42920100688934326
0.21425800025463104
0.16276200115680695
0.3250190019607544
0.4025920033454895
0.19533100724220276
0.270671010017395
0.016912000253796577
0.06490200012922287
0.8043919801712036
1.4828310012817383
2.013914108276367
2.1222429275512695
2.225322961807251
2.659229040145874
3.091571092605591
3.163844108581543
3.0733070373535156
3.27679705619812
3.4899840354919434
3.4586970806121826
3.296272039413452
2.7146410942077637
1.407142996788025
0.5665069818496704
0.06354500353336334
0.02380399964749813
0.029763000085949898
0.023969000205397606
0.021011000499129295
0.14893299341201782
0.2309740036725998
0.5726619958877563
0.1654520034790039
0.3312070071697235
0.5604230165481567
0.42757099866867065
0.1842530071735382
0.7017830014228821
0.04128199815750122
0.816025972366333
1.4475820064544678
1.9611810445785522
1.6428979635238647
1.1372809410095215
1.3257449865341187
2.4814019203186035
2.9592409133911133
2.9610869884490967
3.134929895401001
3.3556060791015625
3.387058973312378
3.129525899887085
2.3600521087646484
1.1171690225601196
0.32911399006843567
0.036396000534296036
0.1956769973039627
0.19829000532627106
0.1505800038576126
0.28933998942375183
0.47120600938796997
0.15352299809455872
0.253697007894516
0.2344059944152832
0.5912240147590637
0.6868579983711243
0.4545789957046509
0.14446799457073212
0.14809000492095947
0.6794949769973755
1.3437470197677612
1.7105059623718262
1.395753026008606
0.5544679760932922
0.7791320085525513
1.316135048866272
2.0349950790405273
2.767103910446167
3.194333076477051
3.361741065979004
3.3332929611206055
3.2479400634765625
2.6128149032592773
2.3346850872039795
1.5072100162506104
0.947501003742218
0.9450989961624146
0.72673797607421875
0.1642169952392578
0.662388026714325
0.8754730224609375
0.8529970049858093
0.6290169954299927
0.27316901087760925
0.23577700555324554
0.4662269949913025
0.4887849986553192
0.4594539999961853
0.4656969904899597
0.41582199931144714
0.23796799778938293
0.235617995262146
0.4690989851951599
0.5123159885406494
0.4393329918384552
0.23454399406909943
0.46018901467323303
0.8738639950752258
0.9300619959831238
0.7046629786491394
0.247189000248909
0.26178398728370667
0.8154760003089905
1.1869499683380127
1.6307810544967651
2.8941810131073
3.5754458904266357
3.5313210487365723
3.3738420009613037
3.700706958770752
3.39143705368042
3.0694010257720947
2.0879459381103516
1.543323040008545
0.8456460237503052
0.7960050106048584
1.2716820240020752
1.7259310483932495
1.7274609804153442
1.195559024810791
0.3647559881210327
0.48799100518226624
0.7190769910812378
0.6886280179023743
0.4675480127334595
0.25867098569869995
0.2879819869995117
0.4602630138397217
0.7209960222244263
0.8812609910964966
0.8929160237312317
0.800137996673584
0.3446570038795471
0.2507680058479309
0.9138950109481812
1.0846420526504517
0.8766970038414001
0.6840599775314331
0.41257598996162415
0.15318900346755981
0.26726800203323364
0.5029289722442627
1.041506052017212
