year,comb_2020,comb_2050_ssp1,comb_2050_ssp2,comb_2050_ssp3,comb_2050_ssp5,comb_2080_ssp1,comb_2080_ssp2,comb_2080_ssp3,comb_2080_ssp5,fluvial_2020,fluvial_2050_ssp1,fluvial_2050_ssp2,fluvial_2050_ssp3,fluvial_2050_ssp5,fluvial_2080_ssp1,fluvial_2080_ssp2,fluvial_2080_ssp3,fluvial_2080_ssp5,pluvial_2020,pluvial_2050_ssp1,pluvial_2050_ssp2,pluvial_2050_ssp3,pluvial_2050_ssp5,pluvial_2080_ssp1,pluvial_2080_ssp2,pluvial_2080_ssp3,pluvial_2080_ssp5
2004,5.5743337394489485,5.752460945408782,5.858405884901232,5.886929522456892,5.980067930801905,5.83046436239773,6.016159064035597,6.228631058072654,6.429460751066586,1.973952141862091,1.9931619385832497,1.9978188590005004,2.000729434261282,2.0129538503565647,2.0071326998350014,2.0088790449914704,2.0123717353044084,2.062433629789852,5.230885858676716,5.414252100105959,5.533585685798007,5.56618412871876,5.672129068211211,5.495748207407845,5.715787697122934,5.951544293246245,6.1657626324397725
2005,5.647680236020645,5.825807441980478,5.932334496525085,5.962022364185058,6.056907117686539,5.90322874391727,6.0941624810245445,6.311291395478852,6.515613778785722,1.9943261686875622,2.0158644256173464,2.0199392309824407,2.022849806243222,2.0350742223385048,2.0292530718169415,2.0309994169734105,2.0350742223385048,2.085136116823948,5.3013217799876315,5.483523791312562,5.604021607108923,5.637784280133988,5.745475564782907,5.565019898614448,5.790298423798943,6.031294055391662,6.249587199950283
2006,5.715205582070778,5.895079133187081,6.001606187731688,6.031294055391661,6.127925154049611,5.972500435123873,6.165180517387616,6.387548467311331,6.5965277710354515,2.0181928858259712,2.0432238330686934,2.0467165233816313,2.0496270986424125,2.0618515147376955,2.056030364216132,2.057776709372601,2.062433629789852,2.112495524275295,5.364190205620514,5.548138562101914,5.669218492950431,5.702981165975496,5.813000910833041,5.630216784455956,5.857823769849077,6.1040584369112025,6.32759061693923
2007,5.787387848538162,5.966679284602309,6.074952684303384,6.1046405519633575,6.203600110829933,6.045264816643414,6.240855474167938,6.465551884300278,6.678023878337337,2.043223833068693,2.064762089998477,2.068254780311415,2.0711653555721963,2.0839718867196355,2.077568621145916,2.079897081354541,2.084554001771792,2.1346158962572352,5.43287978177496,5.61682813825636,5.740236529313502,5.773999202338567,5.886347407404737,5.700070590714715,5.931170266420773,6.181479738847994,6.409086724241115
2008,5.838031858075762,6.02023386940069,6.131999959414704,6.162269942126834,6.261811616045565,6.100565746598265,6.29906697938357,6.524927619620223,6.742056534074532,2.058940939476914,2.080479196406698,2.083971886719636,2.086882461980417,2.0996889931278564,2.0932857275541368,2.095614187762762,2.1002711081800127,2.150333002665456,5.480613216051778,5.66747214779396,5.794955344216196,5.829300132293418,5.942230452411744,5.75304306046094,5.98705331142778,6.23910912901147,6.471955149873998
2009,5.9265133460035235,6.108715357328451,6.221645677446777,6.251915660158907,6.352039449129794,6.189629349578182,6.389876927519956,6.619230258069547,6.841016092941107,2.082807656615323,2.102599568388638,2.106092258701576,2.109002833962357,2.1218093651097965,2.115406099536077,2.117734559744702,2.122391480161953,2.173617604751709,5.563855668510133,5.7518788303566275,5.880526256883176,5.914871044960398,6.02838348013088,5.838031858075763,6.073788454199072,6.329919077147856,6.568586248531948
2010,5.961440249132903,6.145970720666456,6.2589010407847825,6.2891710234969125,6.390459042572112,6.226884712916187,6.428296520962274,6.6623067719291145,6.885838951957144,2.095614187762762,2.1154060995360773,2.1188987898490153,2.1218093651097965,2.1346158962572357,2.128212630683516,2.1305410908921414,2.135198011309392,2.186424135899148,5.5976183415352,5.78796996359032,5.916617390116868,5.95096217819409,6.065638843468885,5.874122991309456,6.111043817537077,6.372413475955268,6.612826992495828
2011,5.996367152262283,6.1832260840044615,6.2973206342271,6.32759061693923,6.4294607510665855,6.2647221913063476,6.4667161144045915,6.701890595475745,6.9277512357124,2.1107491791188266,2.1334516661529235,2.137526471518018,2.140437046778799,2.152661462874082,2.1468403123525186,2.1480045424568313,2.152661462874082,2.2044697025159943,5.63254524466458,5.824643211876168,5.953872753454873,5.988217541532095,6.1040584369112025,5.910796239595304,6.149463410979394,6.411997299501898,6.654157161198927
2012,6.046429046747726,6.235034323646374,6.349128873869013,6.379980971633299,6.481851105760654,6.31653043094826,6.51910646909866,6.755445180274126,6.981305820510781,2.123555710266266,2.146840312352519,2.1509151177176133,2.1538256929783945,2.1660501090736775,2.160228958552114,2.161393188656427,2.1660501090736775,2.21785834871559,5.68144290904571,5.875869336465924,6.005098878044629,6.040025781174008,6.155866676553115,5.96202236418506,6.201271650621307,6.464969769248124,6.707129630945152
2013,6.092998250920232,6.279857182662411,6.395115962989363,6.4259680607536485,6.530166655089629,6.36251752006861,6.567422018427635,6.803760729603101,7.031949830048381,2.135780126361549,2.1596468434999583,2.1637216488650526,2.166632224125834,2.1788566402211167,2.1730354896995534,2.174199719803866,2.1788566402211167,2.230664879863029,5.7256836530095905,5.91778162022118,6.048175391904197,6.083102295033576,6.201271650621308,6.0050988780446275,6.2466766246895,6.510374743316317,6.75486306522197
2014,6.17565858832643,6.3642638652250785,6.480104760604186,6.512121088472784,6.6180660279652335,6.446924202631276,6.655321391303239,6.892242217530862,7.122177663132611,2.166632224125834,2.193409516525025,2.197484321890119,2.2003948971509004,2.2126193132461833,2.2062160476724637,2.2079623928289327,2.2132014282983397,2.2661738980445647,5.803104954946382,5.996367152262284,6.129089384153926,6.1651805173876175,6.285096218131819,6.084266525137887,6.3305011922000105,6.594199310826827,6.841016092941106
2015,6.334575997565106,6.522017044359442,6.6378579397385495,6.670456382659304,6.777565552256066,6.60467738176564,6.815985145698384,7.058145007395415,7.290991028257944,2.2423071809061557,2.2719950485661284,2.276651968983379,2.2795625442441603,2.291786960339443,2.2848015797135672,2.2871300399221925,2.2923690753915995,2.3453415451378246,5.953290638402713,6.1448064905621465,6.2781108375059445,6.314784085791793,6.4358640166403065,6.233287978489906,6.482433220812811,6.751952489961191,7.002261962388408
